,INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
21320,2022-084Z,53212,PAYLOAD,STARLINK-4416,US,2022-07-22,AFWTR,,95.92,97.66,565,561,,,0,LARGE,9065,2022,84,Z,Y,STARLINK-4416,2022-084Z,53212
21321,2022-084AK,53222,PAYLOAD,STARLINK-4381,US,2022-07-22,AFWTR,,93.08,97.65,426,425,,,0,LARGE,9065,2022,84,AK,Y,STARLINK-4381,2022-084AK,53222
21322,2022-084AL,53223,PAYLOAD,STARLINK-4354,US,2022-07-22,AFWTR,,89.13,97.64,235,227,,,0,LARGE,9065,2022,84,AL,Y,STARLINK-4354,2022-084AL,53223
21323,2022-084AQ,53227,PAYLOAD,STARLINK-4366,US,2022-07-22,AFWTR,,95.92,97.66,564,562,,,0,LARGE,9065,2022,84,AQ,Y,STARLINK-4366,2022-084AQ,53227
21324,2022-086L,53252,PAYLOAD,STARLINK-4132,US,2022-07-24,AFETR,,95.44,53.22,541,539,,,0,LARGE,9065,2022,86,L,Y,STARLINK-4132,2022-086L,53252
21325,2022-086T,53259,PAYLOAD,STARLINK-4140,US,2022-07-24,AFETR,,95.44,53.22,541,539,,,0,LARGE,9065,2022,86,T,Y,STARLINK-4140,2022-086T,53259
21326,2022-087B,53300,UNKNOWN,OBJECT B,PRC,2022-07-27,JSC,,91.07,97.29,329,326,,,0,MEDIUM,9065,2022,87,B,Y,OBJECT B,2022-087B,53300
21327,2022-087C,53301,UNKNOWN,OBJECT C,PRC,2022-07-27,JSC,,91.54,97.29,353,347,,,0,MEDIUM,9065,2022,87,C,Y,OBJECT C,2022-087C,53301
21328,2022-088C,53318,PAYLOAD,YAOGAN-35 03B,PRC,2022-07-29,XSC,,94.55,34.99,501,493,,,0,LARGE,9065,2022,88,C,Y,YAOGAN-35 03B,2022-088C,53318
21329,2022-088E,53320,PAYLOAD,YAOGAN-35 03C,PRC,2022-07-29,XSC,,94.50,34.99,497,492,,,0,LARGE,9065,2022,88,E,Y,YAOGAN-35 03C,2022-088E,53320
21330,2022-089A,53323,PAYLOAD,COSMOS 2558,CIS,2022-08-01,PKMTR,,93.82,97.23,466,457,,,0,LARGE,9065,2022,89,A,Y,COSMOS 2558,2022-089A,53323
21331,2022-090A,53346,UNKNOWN,OBJECT A,PRC,2022-08-04,TSC,,94.68,97.37,507,499,,,0,LARGE,9065,2022,90,A,Y,OBJECT A,2022-090A,53346
21332,2022-091C,53354,ROCKET BODY,ELECTRON KICK STAGE R/B,US,2022-08-04,RLLC,,96.78,70.00,605,603,,,0,LARGE,9065,2022,91,C,Y,ELECTRON KICK STAGE R/B,2022-091C,53354
21333,2022-096A,53370,PAYLOAD,KHAYYAM,IRAN,2022-08-09,TTMTR,,94.45,97.37,493,490,,,0,LARGE,9065,2022,96,A,Y,KHAYYAM,2022-096A,53370
21334,2022-097AL,53422,PAYLOAD,STARLINK-4546,US,2022-08-10,AFETR,,95.44,53.22,541,538,,,0,LARGE,9065,2022,97,AL,Y,STARLINK-4546,2022-097AL,53422
21335,2022-097AR,53427,PAYLOAD,STARLINK-4541,US,2022-08-10,AFETR,,89.97,53.21,276,270,,,0,LARGE,9065,2022,97,AR,Y,STARLINK-4541,2022-097AR,53427
21336,2022-097AY,53434,PAYLOAD,STARLINK-4498,US,2022-08-10,AFETR,,95.44,53.22,541,539,,,0,LARGE,9065,2022,97,AY,Y,STARLINK-4498,2022-097AY,53434
21337,2022-098D,53447,UNKNOWN,OBJECT D,PRC,2022-08-10,TSC,,93.79,97.52,465,455,,,0,MEDIUM,9065,2022,98,D,Y,OBJECT D,2022-098D,53447
21338,2022-098H,53451,UNKNOWN,OBJECT H,PRC,2022-08-10,TSC,,93.81,97.53,464,458,,,0,MEDIUM,9065,2022,98,H,Y,OBJECT H,2022-098H,53451
21339,2022-098J,53452,UNKNOWN,OBJECT J,PRC,2022-08-10,TSC,,94.02,97.52,475,468,,,0,MEDIUM,9065,2022,98,J,Y,OBJECT J,2022-098J,53452
21340,2022-099B,53466,PAYLOAD,STARLINK-4398,US,2022-08-12,AFWTR,,95.92,97.65,564,562,,,0,LARGE,9065,2022,99,B,Y,STARLINK-4398,2022-099B,53466
21341,2022-099K,53474,PAYLOAD,STARLINK-4445,US,2022-08-12,AFWTR,,95.92,97.65,563,563,,,0,LARGE,9065,2022,99,K,Y,STARLINK-4445,2022-099K,53474
21342,2022-099N,53477,PAYLOAD,STARLINK-4412,US,2022-08-12,AFWTR,,95.92,97.66,564,562,,,0,LARGE,9065,2022,99,N,Y,STARLINK-4412,2022-099N,53477
21343,2022-099X,53486,PAYLOAD,STARLINK-4431,US,2022-08-12,AFWTR,,95.92,97.65,564,562,,,0,LARGE,9065,2022,99,X,Y,STARLINK-4431,2022-099X,53486
21344,2022-099AC,53491,PAYLOAD,STARLINK-4450,US,2022-08-12,AFWTR,,95.92,97.66,565,561,,,0,LARGE,9065,2022,99,AC,Y,STARLINK-4450,2022-099AC,53491
21345,2022-099AE,53493,PAYLOAD,STARLINK-4361,US,2022-08-12,AFWTR,,95.92,97.66,566,561,,,0,LARGE,9065,2022,99,AE,Y,STARLINK-4361,2022-099AE,53493
21346,2022-099AJ,53497,PAYLOAD,STARLINK-4453,US,2022-08-12,AFWTR,,95.92,97.66,563,563,,,0,LARGE,9065,2022,99,AJ,Y,STARLINK-4453,2022-099AJ,53497
21347,2022-099AS,53505,PAYLOAD,STARLINK-4446,US,2022-08-12,AFWTR,,95.92,97.66,564,562,,,0,LARGE,9065,2022,99,AS,Y,STARLINK-4446,2022-099AS,53505
21348,2022-099AU,53507,PAYLOAD,STARLINK-4444,US,2022-08-12,AFWTR,,94.57,97.65,499,497,,,0,LARGE,9065,2022,99,AU,Y,STARLINK-4444,2022-099AU,53507
21349,2022-099AX,53510,PAYLOAD,STARLINK-4441,US,2022-08-12,AFWTR,,93.89,97.65,466,464,,,0,LARGE,9065,2022,99,AX,Y,STARLINK-4441,2022-099AX,53510
21350,2022-100A,53522,PAYLOAD,YAOGAN-35 04A,PRC,2022-08-19,XSC,,94.57,35.01,511,485,,,0,LARGE,9065,2022,100,A,Y,YAOGAN-35 04A,2022-100A,53522
21351,2022-100C,53524,PAYLOAD,YAOGAN-35 04B,PRC,2022-08-19,XSC,,94.57,34.99,503,493,,,0,LARGE,9065,2022,100,C,Y,YAOGAN-35 04B,2022-100C,53524
21352,2022-101A,53527,PAYLOAD,STARLINK-4511,US,2022-08-19,AFETR,,94.84,53.21,512,510,,,0,LARGE,9065,2022,101,A,Y,STARLINK-4511,2022-101A,53527
21353,2022-101F,53532,PAYLOAD,STARLINK-4483,US,2022-08-19,AFETR,,95.44,53.22,541,539,,,0,LARGE,9065,2022,101,F,Y,STARLINK-4483,2022-101F,53532
21354,2022-101N,53539,PAYLOAD,STARLINK-4123,US,2022-08-19,AFETR,,95.44,53.22,541,539,,,0,LARGE,9065,2022,101,N,Y,STARLINK-4123,2022-101N,53539
21355,2022-101AM,53562,PAYLOAD,STARLINK-4565,US,2022-08-19,AFETR,,95.44,53.22,541,539,,,0,LARGE,9065,2022,101,AM,Y,STARLINK-4565,2022-101AM,53562
21356,2022-101AQ,53565,PAYLOAD,STARLINK-4575,US,2022-08-19,AFETR,,95.44,53.22,541,539,,,0,LARGE,9065,2022,101,AQ,Y,STARLINK-4575,2022-101AQ,53565
21357,2022-104F,53593,PAYLOAD,STARLINK-4671,US,2022-08-28,AFETR,,93.19,53.19,436,425,,,0,LARGE,9065,2022,104,F,Y,STARLINK-4671,2022-104F,53593
21358,2022-104J,53596,PAYLOAD,STARLINK-4668,US,2022-08-28,AFETR,,92.81,53.21,415,409,,,0,LARGE,9065,2022,104,J,Y,STARLINK-4668,2022-104J,53596
21359,2022-104P,53601,PAYLOAD,STARLINK-4675,US,2022-08-28,AFETR,,95.44,53.22,541,538,,,0,LARGE,9065,2022,104,P,Y,STARLINK-4675,2022-104P,53601
21360,2022-104Z,53611,PAYLOAD,STARLINK-4650,US,2022-08-28,AFETR,,93.30,53.19,442,431,,,0,LARGE,9065,2022,104,Z,Y,STARLINK-4650,2022-104Z,53611
21361,2022-104AG,53618,PAYLOAD,STARLINK-4604,US,2022-08-28,AFETR,,92.89,53.22,417,415,,,0,LARGE,9065,2022,104,AG,Y,STARLINK-4604,2022-104AG,53618
21362,2022-104BA,53636,PAYLOAD,STARLINK-4586,US,2022-08-28,AFETR,,95.43,53.22,541,539,,,0,LARGE,9065,2022,104,BA,Y,STARLINK-4586,2022-104BA,53636
21363,2022-104BD,53639,PAYLOAD,STARLINK-4422,US,2022-08-28,AFETR,,95.44,53.22,540,539,,,0,LARGE,9065,2022,104,BD,Y,STARLINK-4422,2022-104BD,53639
21364,2022-105F,53653,PAYLOAD,STARLINK-4390,US,2022-08-31,AFWTR,,95.92,97.65,565,561,,,0,LARGE,9065,2022,105,F,Y,STARLINK-4390,2022-105F,53653
21365,2022-105S,53664,PAYLOAD,STARLINK-4471,US,2022-08-31,AFWTR,,95.92,97.66,564,562,,,0,LARGE,9065,2022,105,S,Y,STARLINK-4471,2022-105S,53664
21366,2022-105U,53666,PAYLOAD,STARLINK-4449,US,2022-08-31,AFWTR,,95.34,97.66,537,533,,,0,LARGE,9065,2022,105,U,Y,STARLINK-4449,2022-105U,53666
21367,2022-105Z,53671,PAYLOAD,STARLINK-4440,US,2022-08-31,AFWTR,,95.92,97.66,565,561,,,0,LARGE,9065,2022,105,Z,Y,STARLINK-4440,2022-105Z,53671
21368,2022-105AG,53678,PAYLOAD,STARLINK-4418,US,2022-08-31,AFWTR,,93.98,97.65,470,468,,,0,LARGE,9065,2022,105,AG,Y,STARLINK-4418,2022-105AG,53678
21369,2022-105AK,53681,PAYLOAD,STARLINK-4424,US,2022-08-31,AFWTR,,95.92,97.65,565,561,,,0,LARGE,9065,2022,105,AK,Y,STARLINK-4424,2022-105AK,53681
21370,2022-105AN,53684,PAYLOAD,STARLINK-4624,US,2022-08-31,AFWTR,,95.92,97.66,564,562,,,0,LARGE,9065,2022,105,AN,Y,STARLINK-4624,2022-105AN,53684
21371,2022-105AP,53685,PAYLOAD,STARLINK-4626,US,2022-08-31,AFWTR,,95.92,97.65,567,559,,,0,LARGE,9065,2022,105,AP,Y,STARLINK-4626,2022-105AP,53685
21372,2022-105AQ,53686,PAYLOAD,STARLINK-4467,US,2022-08-31,AFWTR,,95.92,97.66,563,563,,,0,LARGE,9065,2022,105,AQ,Y,STARLINK-4467,2022-105AQ,53686
21373,2022-105AR,53687,PAYLOAD,STARLINK-4569,US,2022-08-31,AFWTR,,95.92,97.65,566,560,,,0,LARGE,9065,2022,105,AR,Y,STARLINK-4569,2022-105AR,53687
21374,2022-105AT,53689,PAYLOAD,STARLINK-4562,US,2022-08-31,AFWTR,,93.71,97.65,457,455,,,0,LARGE,9065,2022,105,AT,Y,STARLINK-4562,2022-105AT,53689
21375,2022-105AU,53690,PAYLOAD,STARLINK-4570,US,2022-08-31,AFWTR,,95.92,97.66,564,562,,,0,LARGE,9065,2022,105,AU,Y,STARLINK-4570,2022-105AU,53690
21376,2022-105AX,53693,PAYLOAD,STARLINK-4566,US,2022-08-31,AFWTR,,95.92,97.66,564,562,,,0,LARGE,9065,2022,105,AX,Y,STARLINK-4566,2022-105AX,53693
21377,2022-107P,53713,PAYLOAD,STARLINK-4698,US,2022-09-05,AFETR,,93.56,53.21,453,445,,,0,LARGE,9065,2022,107,P,Y,STARLINK-4698,2022-107P,53713
21378,2022-107BB,53749,PAYLOAD,STARLINK-4680,US,2022-09-05,AFETR,,92.26,53.21,390,381,,,0,LARGE,9065,2022,107,BB,Y,STARLINK-4680,2022-107BB,53749
21379,2022-109B,53761,PAYLOAD,YAOGAN-35 05B,PRC,2022-09-06,XSC,,94.58,34.99,505,492,,,0,LARGE,9065,2022,109,B,Y,YAOGAN-35 05B,2022-109B,53761
21380,2022-109D,53763,PAYLOAD,YAOGAN-35 05C,PRC,2022-09-06,XSC,,94.54,34.99,502,491,,,0,LARGE,9065,2022,109,D,Y,YAOGAN-35 05C,2022-109D,53763
21381,2022-111L,53783,PAYLOAD,STARLINK-4536,US,2022-09-11,AFETR,,95.44,53.22,541,539,,,0,LARGE,9065,2022,111,L,Y,STARLINK-4536,2022-111L,53783
21382,2022-111Z,53796,PAYLOAD,STARLINK-4721,US,2022-09-11,AFETR,,93.50,53.19,450,442,,,0,LARGE,9065,2022,111,Z,Y,STARLINK-4721,2022-111Z,53796
21383,2022-113A,53815,PAYLOAD,STRIX-1,JPN,2022-09-15,RLLC,,94.72,97.52,510,500,,,0,MEDIUM,9065,2022,113,A,Y,STRIX-1,2022-113A,53815
21384,2022-114A,53818,PAYLOAD,STARLINK-4749,US,2022-09-19,AFETR,,88.67,53.19,211,207,,,0,LARGE,9065,2022,114,A,Y,STARLINK-4749,2022-114A,53818
21385,2022-114D,53821,PAYLOAD,STARLINK-4752,US,2022-09-19,AFETR,,95.44,53.22,541,539,,,0,LARGE,9065,2022,114,D,Y,STARLINK-4752,2022-114D,53821
21386,2022-114V,53837,PAYLOAD,STARLINK-4776,US,2022-09-19,AFETR,,95.44,53.22,541,539,,,0,LARGE,9065,2022,114,V,Y,STARLINK-4776,2022-114V,53837
21387,2022-114AK,53851,PAYLOAD,STARLINK-4755,US,2022-09-19,AFETR,,95.44,53.22,541,539,,,0,LARGE,9065,2022,114,AK,Y,STARLINK-4755,2022-114AK,53851
21388,2022-114AL,53852,PAYLOAD,STARLINK-4797,US,2022-09-19,AFETR,,95.44,53.22,541,539,,,0,LARGE,9065,2022,114,AL,Y,STARLINK-4797,2022-114AL,53852
21389,2022-114AY,53864,PAYLOAD,STARLINK-4779,US,2022-09-19,AFETR,,95.44,53.22,541,538,,,0,LARGE,9065,2022,114,AY,Y,STARLINK-4779,2022-114AY,53864
21390,2022-114BF,53871,PAYLOAD,STARLINK-4740,US,2022-09-19,AFETR,,95.44,53.22,540,539,,,0,LARGE,9065,2022,114,BF,Y,STARLINK-4740,2022-114BF,53871
21391,2022-118A,53884,UNKNOWN,OBJECT A,PRC,2022-09-24,TSC,,91.67,97.45,357,355,,,0,MEDIUM,9065,2022,118,A,Y,OBJECT A,2022-118A,53884
21392,2022-119N,53898,PAYLOAD,STARLINK-5044,US,2022-09-24,AFETR,,95.44,53.22,540,539,,,0,LARGE,9065,2022,119,N,Y,STARLINK-5044,2022-119N,53898
21393,2022-119R,53901,PAYLOAD,STARLINK-5024,US,2022-09-24,AFETR,,95.44,53.22,541,539,,,0,LARGE,9065,2022,119,R,Y,STARLINK-5024,2022-119R,53901
21394,2022-119V,53905,PAYLOAD,STARLINK-5003,US,2022-09-24,AFETR,,95.44,53.22,541,539,,,0,LARGE,9065,2022,119,V,Y,STARLINK-5003,2022-119V,53905
21395,2022-119AG,53916,PAYLOAD,STARLINK-5051,US,2022-09-24,AFETR,,95.44,53.22,541,538,,,0,LARGE,9065,2022,119,AG,Y,STARLINK-5051,2022-119AG,53916
21396,2022-119AQ,53924,PAYLOAD,STARLINK-5001,US,2022-09-24,AFETR,,95.44,53.22,540,539,,,0,LARGE,9065,2022,119,AQ,Y,STARLINK-5001,2022-119AQ,53924
21397,2022-119AT,53927,PAYLOAD,STARLINK-5008,US,2022-09-24,AFETR,,93.87,53.20,468,460,,,0,LARGE,9065,2022,119,AT,Y,STARLINK-5008,2022-119AT,53927
21398,2022-121A,53948,UNKNOWN,OBJECT A,PRC,2022-09-26,TSC,,88.45,97.33,202,193,,,0,LARGE,9065,2022,121,A,Y,OBJECT A,2022-121A,53948
21399,2022-121C,53950,UNKNOWN,OBJECT C,PRC,2022-09-26,TSC,,92.48,97.36,399,393,,,0,LARGE,9065,2022,121,C,Y,OBJECT C,2022-121C,53950
21400,2022-125T,53981,PAYLOAD,STARLINK-5149,US,2022-10-05,AFWTR,,95.43,53.22,541,539,,,0,LARGE,9065,2022,125,T,Y,STARLINK-5149,2022-125T,53981
21401,2022-127B,54024,ROCKET BODY,ELECTRON KICK STAGE R/B,US,2022-10-07,RLLC,,97.11,98.25,705,536,,,0,MEDIUM,9065,2022,127,B,Y,ELECTRON KICK STAGE R/B,2022-127B,54024
21402,2022-132A,54035,PAYLOAD,HJ-2E,PRC,2022-10-12,TSC,,94.78,97.38,513,503,,,0,LARGE,9065,2022,132,A,Y,HJ-2E,2022-132A,54035
21403,2022-133A,54042,PAYLOAD,YAOGAN-36 02A,PRC,2022-10-14,XSC,,94.56,35.00,526,469,,,0,LARGE,9065,2022,133,A,Y,YAOGAN-36 02A,2022-133A,54042
21404,2022-136C,54053,PAYLOAD,STARLINK-5176,US,2022-10-20,AFETR,,95.44,53.22,541,539,,,0,LARGE,9065,2022,136,C,Y,STARLINK-5176,2022-136C,54053
21405,2022-136M,54062,PAYLOAD,STARLINK-5170,US,2022-10-20,AFETR,,95.44,53.22,540,539,,,0,LARGE,9065,2022,136,M,Y,STARLINK-5170,2022-136M,54062
21406,2022-136Q,54065,PAYLOAD,STARLINK-5187,US,2022-10-20,AFETR,,95.44,53.22,541,539,,,0,LARGE,9065,2022,136,Q,Y,STARLINK-5187,2022-136Q,54065
21407,2022-136AA,54075,PAYLOAD,STARLINK-5212,US,2022-10-20,AFETR,,95.44,53.22,541,539,,,0,LARGE,9065,2022,136,AA,Y,STARLINK-5212,2022-136AA,54075
21408,2022-136AF,54080,PAYLOAD,STARLINK-5160,US,2022-10-20,AFETR,,95.44,53.22,541,539,,,0,LARGE,9065,2022,136,AF,Y,STARLINK-5160,2022-136AF,54080
21409,2022-136AT,54092,PAYLOAD,STARLINK-5190,US,2022-10-20,AFETR,,93.54,53.19,450,445,,,0,LARGE,9065,2022,136,AT,Y,STARLINK-5190,2022-136AT,54092
21410,2022-136AW,54095,PAYLOAD,STARLINK-5193,US,2022-10-20,AFETR,,95.44,53.22,540,539,,,0,LARGE,9065,2022,136,AW,Y,STARLINK-5193,2022-136AW,54095
21411,2022-136BA,54099,PAYLOAD,STARLINK-5198,US,2022-10-20,AFETR,,95.44,53.22,541,539,,,0,LARGE,9065,2022,136,BA,Y,STARLINK-5198,2022-136BA,54099
21412,2022-137A,54109,PAYLOAD,COSMOS 2561,CIS,2022-10-21,PKMTR,,93.59,96.98,458,442,,,0,LARGE,9065,2022,137,A,Y,COSMOS 2561,2022-137A,54109
21413,2022-141X,54178,PAYLOAD,STARLINK-5164,US,2022-10-28,AFWTR,,95.44,53.22,541,538,,,0,LARGE,9065,2022,141,X,Y,STARLINK-5164,2022-141X,54178
21414,2022-141AH,54188,PAYLOAD,STARLINK-5238,US,2022-10-28,AFWTR,,95.44,53.22,541,539,,,0,LARGE,9065,2022,141,AH,Y,STARLINK-5238,2022-141AH,54188
21415,2022-141AK,54190,PAYLOAD,STARLINK-5281,US,2022-10-28,AFWTR,,95.44,53.22,541,539,,,0,LARGE,9065,2022,141,AK,Y,STARLINK-5281,2022-141AK,54190
21416,2022-141AN,54193,PAYLOAD,STARLINK-5263,US,2022-10-28,AFWTR,,95.44,53.22,541,539,,,0,LARGE,9065,2022,141,AN,Y,STARLINK-5263,2022-141AN,54193
21417,2022-141AQ,54195,PAYLOAD,STARLINK-5258,US,2022-10-28,AFWTR,,95.44,53.22,541,539,,,0,LARGE,9065,2022,141,AQ,Y,STARLINK-5258,2022-141AQ,54195
21418,2022-141BB,54206,PAYLOAD,STARLINK-5264,US,2022-10-28,AFWTR,,95.44,53.22,541,539,,,0,LARGE,9065,2022,141,BB,Y,STARLINK-5264,2022-141BB,54206
21419,2022-142B,54215,ROCKET BODY,CZ-2D R/B,PRC,2022-10-29,JSC,,100.41,59.90,794,761,,,0,LARGE,9065,2022,142,B,Y,CZ-2D R/B,2022-142B,54215
21420,2022-151A,54235,PAYLOAD,YUNHAI 3,PRC,2022-11-11,TSC,,101.88,98.82,848,847,,,0,LARGE,9065,2022,151,A,Y,YUNHAI 3,2022-151A,54235
21421,2022-151B,54236,ROCKET BODY,CZ-6A R/B,PRC,2022-11-11,TSC,,102.19,98.84,895,830,,,0,LARGE,9065,2022,151,B,Y,CZ-6A R/B,2022-151B,54236
21422,2022-111AS,54247,PAYLOAD,BLUEWALKER-LVA,US,2022-09-11,AFETR,,88.79,53.15,219,210,,,0,LARGE,9065,2022,111,AS,Y,BLUEWALKER-LVA,2022-111AS,54247
21423,2022-154A,54249,PAYLOAD,YAOGAN-34 03,PRC,2022-11-15,JSC,,107.03,63.41,1145,1033,,,0,LARGE,9065,2022,154,A,Y,YAOGAN-34 03,2022-154A,54249
21424,2022-155D,54254,UNKNOWN,OBJECT D,PRC,2022-11-16,JSC,,93.89,97.57,470,459,,,0,MEDIUM,9065,2022,155,D,Y,OBJECT D,2022-155D,54254
21425,2022-155E,54255,UNKNOWN,OBJECT E,PRC,2022-11-16,JSC,,94.15,97.57,483,471,,,0,MEDIUM,9065,2022,155,E,Y,OBJECT E,2022-155E,54255
21426,2020-046AK,54256,DEBRIS,MINOTAUR 4 DEB,US,2020-07-15,WLPIS,,95.12,54.23,543,506,,,0,SMALL,9065,2020,46,AK,Y,MINOTAUR 4 DEB,2020-046AK,54256
21427,2022-151H,54266,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,108.02,99.04,1446,825,,,0,SMALL,9065,2022,151,H,Y,CZ-6A DEB,2022-151H,54266
21428,2022-151Z,54282,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,98.70,98.59,751,642,,,0,SMALL,9065,2022,151,Z,Y,CZ-6A DEB,2022-151Z,54282
21429,2022-151AA,54283,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,102.22,98.81,902,826,,,0,SMALL,9065,2022,151,AA,Y,CZ-6A DEB,2022-151AA,54283
21430,2022-151AD,54286,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,98.04,98.63,740,590,,,0,SMALL,9065,2022,151,AD,Y,CZ-6A DEB,2022-151AD,54286
21431,2022-151AL,54293,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,101.15,98.79,842,784,,,0,SMALL,9065,2022,151,AL,Y,CZ-6A DEB,2022-151AL,54293
21432,2022-151AM,54294,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,98.35,98.77,771,588,,,0,SMALL,9065,2022,151,AM,Y,CZ-6A DEB,2022-151AM,54294
21433,2022-151AV,54302,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,98.54,98.88,769,609,,,0,SMALL,9065,2022,151,AV,Y,CZ-6A DEB,2022-151AV,54302
21434,2022-151BF,54312,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,100.86,98.92,817,783,,,0,SMALL,9065,2022,151,BF,Y,CZ-6A DEB,2022-151BF,54312
21435,2022-151BG,54313,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,97.30,98.65,675,584,,,0,SMALL,9065,2022,151,BG,Y,CZ-6A DEB,2022-151BG,54313
21436,2022-151BR,54322,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,94.77,98.65,547,467,,,0,SMALL,9065,2022,151,BR,Y,CZ-6A DEB,2022-151BR,54322
21437,2022-151BX,54328,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,97.36,98.66,696,569,,,0,SMALL,9065,2022,151,BX,Y,CZ-6A DEB,2022-151BX,54328
21438,2022-151BY,54329,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,97.87,98.67,740,573,,,0,SMALL,9065,2022,151,BY,Y,CZ-6A DEB,2022-151BY,54329
21439,2022-151CC,54333,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,97.59,98.66,699,588,,,0,SMALL,9065,2022,151,CC,Y,CZ-6A DEB,2022-151CC,54333
21440,2022-151CX,54352,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,97.63,99.03,730,560,,,0,SMALL,9065,2022,151,CX,Y,CZ-6A DEB,2022-151CX,54352
21441,2022-151CY,54353,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,99.01,99.07,804,618,,,0,SMALL,9065,2022,151,CY,Y,CZ-6A DEB,2022-151CY,54353
21442,2022-158G,54367,PAYLOAD,ASTROCAST-0304,SWTZ,2022-11-26,SRI,,92.78,97.44,416,405,,,0,MEDIUM,9065,2022,158,G,Y,ASTROCAST-0304,2022-158G,54367
21443,2022-158J,54369,PAYLOAD,ASTROCAST-0302,SWTZ,2022-11-26,SRI,,92.82,97.44,417,408,,,0,MEDIUM,9065,2022,158,J,Y,ASTROCAST-0302,2022-158J,54369
21444,2022-158K,54370,PAYLOAD,ASTROCAST-0301,SWTZ,2022-11-26,SRI,,92.81,97.45,415,409,,,0,MEDIUM,9065,2022,158,K,Y,ASTROCAST-0301,2022-158K,54370
21445,2022-160E,54376,PAYLOAD,YAOGAN-36 03C,PRC,2022-11-27,XSC,,94.56,35.01,508,486,,,0,LARGE,9065,2022,160,E,Y,YAOGAN-36 03C,2022-160E,54376
21446,2022-151DU,54396,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,93.32,98.46,457,417,,,0,SMALL,9065,2022,151,DU,Y,CZ-6A DEB,2022-151DU,54396
21447,2022-151DV,54397,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,96.88,98.50,679,540,,,0,MEDIUM,9065,2022,151,DV,Y,CZ-6A DEB,2022-151DV,54397
21448,2022-151EF,54407,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,101.47,98.77,860,797,,,0,SMALL,9065,2022,151,EF,Y,CZ-6A DEB,2022-151EF,54407
21449,2022-151EL,54412,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,97.65,98.66,730,563,,,0,SMALL,9065,2022,151,EL,Y,CZ-6A DEB,2022-151EL,54412
21450,2022-151ET,54419,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,93.61,98.62,495,407,,,0,SMALL,9065,2022,151,ET,Y,CZ-6A DEB,2022-151ET,54419
21451,2022-151FC,54428,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,108.54,99.14,1509,809,,,0,MEDIUM,9065,2022,151,FC,Y,CZ-6A DEB,2022-151FC,54428
21452,2022-151FK,54435,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,93.66,99.00,489,418,,,0,SMALL,9065,2022,151,FK,Y,CZ-6A DEB,2022-151FK,54435
21453,2022-151FL,54436,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,100.73,98.60,867,720,,,0,SMALL,9065,2022,151,FL,Y,CZ-6A DEB,2022-151FL,54436
21454,2022-151FS,54442,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,102.88,98.81,974,815,,,0,MEDIUM,9065,2022,151,FS,Y,CZ-6A DEB,2022-151FS,54442
21455,2022-151FW,54446,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,104.52,98.83,1129,814,,,0,SMALL,9065,2022,151,FW,Y,CZ-6A DEB,2022-151FW,54446
21456,2022-151GD,54453,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,102.10,98.92,919,797,,,0,SMALL,9065,2022,151,GD,Y,CZ-6A DEB,2022-151GD,54453
21457,2022-151GF,54455,DEBRIS,CZ-6A DEB,PRC,2022-11-11,TSC,,103.98,99.01,1078,815,,,0,SMALL,9065,2022,151,GF,Y,CZ-6A DEB,2022-151GF,54455
